0.000759, -0.00126
0.00210, -0.00292
0.00425, -0.00468
0.00654, -0.00658
0.00884, -0.00808
0.0117, -0.00961
0.0151, -0.0108
0.0183, -0.0112
0.0219, -0.0116
0.0252, -0.0121
0.0286, -0.0122
0.0320, -0.0122
0.0353, -0.0123
0.0387, -0.0123
0.0421, -0.0122
0.0454, -0.0122
0.0488, -0.0122
0.0522, -0.0121
0.0555, -0.0122
0.0589, -0.0122
0.0623, -0.0122
0.0656, -0.0122
0.0690, -0.0119
0.0724, -0.0118
0.0758, -0.0119
0.0791, -0.0119
0.0825, -0.0118
0.0859, -0.0118
0.0892, -0.0117
0.0926, -0.0116
0.0960, -0.0117
0.0989, -0.0117
